max_value,0.7626262626262627,0.7291666666666667,0.5514018691588785,0.5797101449275363,0.803309314117961,0.7875,0.3303030303030303
clusters_found,1,2,5,1,11,9,14
index_set,4,468,204,5,275,17,484
mean_value,0.511010101010101,0.4142395833333334,0.4144485981308412,0.44610434782608693,0.3804141980250867,0.34783749999999997,0.15755353535353536

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs,push_rate,supervision_rate
480,0.7626262626262627,0.34635416666666663,0.43457943925233644,0.45797101449275357,0.6549239391513211,0.125,0.09090909090909094,0.819493,0.0225519,0.463866,66,0.00134792,0.369561,0.0831916,0.284443,71,0.000380881,0.173937
481,0.28787878787878785,0.33333333333333337,0.46261682242990654,0.4956521739130435,0.08807045636509203,0.44999999999999996,0.09090909090909094,0.957702,0.0829988,0.074097,59,0.00625605,0.728365,0.0962381,0.169243,40,0.00925277,0.361318
482,0.7626262626262627,0.51953125,0.4439252336448598,0.4608695652173913,0.3789698425406992,0.125,0.09090909090909094,0.803263,0.0996055,0.196543,24,0.00290778,0.857286,0.0119032,0.214536,97,0.00693533,0.149808
483,0.7626262626262627,0.40104166666666663,0.4299065420560748,0.5130434782608695,0.627168401387777,0.125,0.09090909090909094,0.808095,0.0172308,0.304079,9,0.00896587,0.2967,0.0345057,0.325689,67,0.00185454,0.17494
484,0.31818181818181823,0.23697916666666663,0.37850467289719625,0.4144927536231884,0.7095009340805978,0.725,0.3303030303030303,0.935452,0.0350892,0.0275597,16,0.00764682,0.233181,0.0948426,0.238205,47,0.00466491,0.329645
485,0.13636363636363635,0.12369791666666663,0.3738317757009346,0.2579710144927536,0.4611689351481185,0.63125,0.22424242424242424,0.972716,0.0161182,0.364934,22,0.00968899,0.455409,0.0112009,0.0952482,7,0.000520247,0.0887524
486,0.35858585858585856,0.34765625,0.49065420560747663,0.44637681159420295,0.7606084867894316,0.725,0.2717171717171717,0.875887,0.0418908,0.044529,34,0.00893372,0.682616,0.0485246,0.155752,43,0.0086203,0.230153
487,0.7626262626262627,0.6510416666666667,0.5046728971962617,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.754581,0.0429654,0.0669302,83,0.000912545,0.106808,0.0407219,0.0679004,34,0.00768459,0.313603
488,0.7626262626262627,0.33203125,0.46261682242990654,0.4608695652173913,0.562983720309581,0.125,0.24949494949494955,0.834064,0.0662757,0.403911,76,0.00607732,0.0597737,0.0573499,0.217348,22,0.00485796,0.22831
489,0.21717171717171713,0.27473958333333337,0.44859813084112155,0.45507246376811594,0.10168134507606086,0.55,0.16161616161616166,0.949795,0.0716494,0.34768,21,0.00678918,0.168677,0.03524,0.221128,89,0.00924313,0.092638
490,0.3232323232323232,0.39192708333333337,0.4018691588785047,0.4347826086956522,0.5246864157993061,0.525,0.2737373737373737,0.866269,0.0114388,0.0559005,17,0.0053402,0.755209,0.0826755,0.198098,9,0.00476854,0.032837
491,0.025252525252525304,0.09114583333333337,0.2990654205607477,0.336231884057971,0.16626634641046167,0.32499999999999996,0.00303030303030305,0.994734,0.0693738,0.0894468,30,0.00912711,0.582053,0.0763532,0.102254,26,0.00314226,0.11579
492,0.7626262626262627,0.33854166666666663,0.4299065420560748,0.48115942028985503,0.4610354950627168,0.125,0.1838383838383838,0.822599,0.0766775,0.179155,91,0.00165005,0.0224015,0.0226725,0.359727,81,0.00874386,0.381717
493,0.7626262626262627,0.42708333333333337,0.5327102803738317,0.45507246376811594,0.7030958099813184,0.125,0.09090909090909094,0.791746,0.022674,0.314455,8,0.00486483,0.366102,0.066646,0.372247,19,0.00547916,0.216305
494,0.24242424242424243,0.20572916666666663,0.39252336448598135,0.43768115942028984,0.19535628502802238,0.51875,0.17373737373737375,0.941207,0.0602768,0.285474,81,0.00237514,0.691702,0.0565215,0.495663,20,0.00447196,0.26222
495,0.4696969696969697,0.5130208333333333,0.514018691588785,0.4318840579710145,0.37510008006405127,0.65,0.25757575757575757,0.863771,0.0847945,0.250358,9,0.00693197,0.792759,0.0408627,0.0117716,22,0.000836043,0.395801
496,0.303030303030303,0.36067708333333337,0.49065420560747663,0.4231884057971015,0.7033626901521217,0.75,0.29898989898989903,0.874636,0.0490232,0.207092,56,0.00484521,0.809415,0.0774594,0.00314563,92,0.00265668,0.330033
497,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.720756,0.034288,0.346409,86,0.0077448,0.159384,0.0782696,0.161168,95,0.00333828,0.281638
498,0.06565656565656564,0.25,0.4158878504672897,0.42028985507246375,0.13931144915932747,0.33125000000000004,0.013131313131313105,0.992545,0.0803477,0.452079,36,0.00107002,0.80295,0.0933768,0.0826587,60,0.00620139,0.295242
499,0.30808080808080807,0.33723958333333337,0.4392523364485982,0.48985507246376814,0.3957832933013077,0.66875,0.21717171717171713,0.894225,0.0819097,0.462272,13,0.00741619,0.367774,0.0698986,0.0211297,35,0.000349974,0.265332
